Name,Latitud,Longitud,Tipos
"Residencia Infantil ""Chamberí""",40.4350772,-3.7093413,"['school', 'point_of_interest', 'establishment']"
Academy Of English Clare O'Duffy,40.4349973,-3.707751,"['school', 'point_of_interest', 'establishment']"
IFSES,40.4353195,-3.710724,"['school', 'point_of_interest', 'establishment']"
Arts & Health,40.43761,-3.7092035,"['school', 'point_of_interest', 'establishment']"
José Alcina Franch,40.437115,-3.708283999999999,"['school', 'point_of_interest', 'establishment']"
Nuria,40.43859379999999,-3.7090619,"['school', 'point_of_interest', 'establishment']"
"Galileo 98 Escuela de danza, musica, pilates y Pole",40.4384421,-3.709836299999999,"['school', 'point_of_interest', 'establishment']"
Cristina Rubio,40.4373651,-3.710188700000001,"['school', 'point_of_interest', 'establishment']"
Massage School - Higher Institute of Quiromasaje - ISQ,40.43929199999999,-3.706841,"['school', 'point_of_interest', 'establishment']"
"Escuela Infantil ""Vallehermoso""",40.4357287,-3.7092674,"['school', 'point_of_interest', 'establishment']"
Aprelen,40.43554839999999,-3.708831,"['school', 'point_of_interest', 'establishment']"
PRESOTERAPIA - ELECTROESTIMULACION,40.4376545,-3.7115131,"['school', 'point_of_interest', 'establishment']"
Romane,40.4401172,-3.7079288,"['school', 'point_of_interest', 'establishment']"
Compañía Hijas De La Caridad De San Vicente De Paúl Provincial De Madrid,40.4354511,-3.7096,"['school', 'point_of_interest', 'establishment']"
CEIP San Cristóbal,40.43686640000001,-3.7053297,"['school', 'point_of_interest', 'establishment']"
Fundacion UCM,40.4363122,-3.711345000000001,"['school', 'point_of_interest', 'establishment']"
"Instituto Benancio, Avenida Filipinas",40.44028350000001,-3.7095362,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
Waldorf 8,40.4403675,-3.707512299999999,"['school', 'point_of_interest', 'establishment']"
Big Little School,40.43594040000001,-3.711268200000001,"['school', 'point_of_interest', 'establishment']"
Lara Aeronáutica,40.4349665,-3.7074483,"['school', 'point_of_interest', 'establishment']"
IFSES Estética,40.4353195,-3.710724,"['school', 'point_of_interest', 'establishment']"
ESCUELAS PÍAS PROVINCIA BETANIA,40.4374858,-3.715446699999999,"['school', 'point_of_interest', 'establishment']"
"Centro Kumon de Matemáticas, Lectura e Inglés",40.4382954,-3.715380599999999,"['secondary_school', 'university', 'school', 'point_of_interest', 'establishment']"
Intecysa,40.438061,-3.716580000000001,"['school', 'point_of_interest', 'establishment']"
Equipo Centro Psicoterapia-Formación,40.4387156,-3.7114138,"['school', 'health', 'point_of_interest', 'establishment']"
Academia Nova,40.43877759999999,-3.7167963,"['school', 'point_of_interest', 'establishment']"
Eslava,40.43530570000001,-3.7147961,"['school', 'point_of_interest', 'establishment']"
AMIR,40.4387662,-3.717169600000001,"['school', 'point_of_interest', 'establishment']"
Deimos,40.4351788,-3.714949300000001,"['school', 'point_of_interest', 'establishment']"
Future House Languages,40.4394037,-3.7111729,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
Clases de guitarra con Razl,40.4380574,-3.7132277,"['school', 'point_of_interest', 'establishment']"
Calasanz,40.4376802,-3.715457499999999,"['school', 'point_of_interest', 'establishment']"
Colegio Nico,40.4370017,-3.7128747,"['school', 'point_of_interest', 'establishment']"
"Colegio Decroly, S.L.",40.4369959,-3.712873500000001,"['school', 'point_of_interest', 'establishment']"
Teatro Elías Ahuja,40.4388267,-3.7134062,"['school', 'point_of_interest', 'establishment']"
Nebrija J,40.4381899,-3.716136699999999,"['school', 'point_of_interest', 'establishment']"
PRESOTERAPIA - ELECTROESTIMULACION,40.4376545,-3.7115131,"['school', 'point_of_interest', 'establishment']"
Kidsville,40.4364591,-3.7160142,"['school', 'point_of_interest', 'establishment']"
Epimeleia,40.4387662,-3.717169600000001,"['school', 'point_of_interest', 'establishment']"
Fundacion UCM,40.4363122,-3.711345000000001,"['school', 'point_of_interest', 'establishment']"
Big Little School,40.43594040000001,-3.711268200000001,"['school', 'point_of_interest', 'establishment']"
Cristina Rubio,40.4373651,-3.710188700000001,"['school', 'point_of_interest', 'establishment']"
mundo movil,40.43532499999999,-3.716022999999999,"['school', 'point_of_interest', 'establishment']"
Colegio Oficial de Farmaceuticos de Madrid,40.4362177,-3.7179264,"['school', 'point_of_interest', 'establishment']"
AMIR,40.4387662,-3.717169600000001,"['school', 'point_of_interest', 'establishment']"
Intecysa,40.438061,-3.716580000000001,"['school', 'point_of_interest', 'establishment']"
Academia Nova,40.43877759999999,-3.7167963,"['school', 'point_of_interest', 'establishment']"
"Colegio Público de Educación Especial Cátedra de Pediatria, Hospital Clínico",40.4399301,-3.7200006,"['school', 'point_of_interest', 'establishment']"
Epimeleia,40.4387662,-3.717169600000001,"['school', 'point_of_interest', 'establishment']"
Plaza Mocloa,40.435381,-3.719139599999999,"['school', 'point_of_interest', 'establishment']"
Taller Raizes do Samba Reggae,40.4368012,-3.7228875,"['school', 'point_of_interest', 'establishment']"
Nebrija J,40.4381899,-3.716136699999999,"['school', 'point_of_interest', 'establishment']"
Casa Provincial,40.4399165,-3.716988,"['school', 'point_of_interest', 'establishment']"
Escuela Infantil Olavide,40.4357946,-3.7021351,"['school', 'health', 'point_of_interest', 'establishment']"
Colegio Oficial de Biologos de la Comunidad de Madrid,40.4327204,-3.7030191,"['school', 'point_of_interest', 'establishment']"
Espacio Calithai Masajes,40.4326763,-3.7019092,"['school', 'point_of_interest', 'establishment']"
Lifenglish Inglés,40.43426299999999,-3.701657,"['school', 'point_of_interest', 'establishment']"
Workshop Experience,40.4344731,-3.7015686,"['school', 'point_of_interest', 'establishment']"
Academia mundoestudiante Quevedo,40.43489,-3.705500999999999,"['school', 'point_of_interest', 'establishment']"
Ida Institute,40.4315939,-3.7054483,"['school', 'point_of_interest', 'establishment']"
Salsabachata Quevedo,40.4357353,-3.705063300000001,"['school', 'point_of_interest', 'establishment']"
Julio Luque Tango,40.43286519999999,-3.702641599999999,"['school', 'point_of_interest', 'establishment']"
Espacio de igualdad Maria de Maeztu,40.4328691,-3.7018709,"['school', 'point_of_interest', 'establishment']"
Bambú ludoteca,40.4326763,-3.7019092,"['school', 'point_of_interest', 'establishment']"
IES LOPE DE VEGA ANDANDO QUEDADA,40.4333502,-3.7043089,"['school', 'point_of_interest', 'establishment']"
CENTRO DE CREACION PARA ESCRITORES SL,40.43235000000001,-3.702990000000001,"['school', 'point_of_interest', 'establishment']"
Portugues,40.4319948,-3.7033362,"['school', 'point_of_interest', 'establishment']"
Anclaje Positivo S.L,40.4352512,-3.702801099999999,"['school', 'point_of_interest', 'establishment']"
Escuela Infantil Mafalda,40.43191549999999,-3.7014015,"['school', 'point_of_interest', 'establishment']"
Utopia 2013 Sl,40.4346732,-3.7005348,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
MOTXILA,40.4345641,-3.7057072,"['school', 'point_of_interest', 'establishment']"
Academia,40.4315679,-3.700289000000001,"['school', 'point_of_interest', 'establishment']"
Escuela Celia Pareja,40.435981,-3.701188000000001,"['school', 'point_of_interest', 'establishment']"
"Guillermo Morante - Escuela de Voz, Doblaje, Oratoria y Coaching",40.4327316,-3.6992385,"['school', 'point_of_interest', 'establishment']"
Duke In Madrid,40.4306262,-3.7034189,"['school', 'point_of_interest', 'establishment']"
Fundación Educativa Santo Domingo,40.4334255,-3.708577000000001,"['school', 'point_of_interest', 'establishment']"
Academy Of English Clare O'Duffy,40.4349973,-3.707751,"['school', 'point_of_interest', 'establishment']"
"Residencia Infantil ""Chamberí""",40.4350772,-3.7093413,"['school', 'point_of_interest', 'establishment']"
"Residencia Infantil ""Vallehermoso""",40.4352258,-3.7093561,"['school', 'point_of_interest', 'establishment']"
Guardería Chamberi St. Alice´s,40.4346665,-3.710387599999999,"['school', 'point_of_interest', 'establishment']"
Escuela Infantil Nemomarlin,40.4330358,-3.7111728,"['school', 'point_of_interest', 'establishment']"
IFSES,40.4353195,-3.710724,"['school', 'point_of_interest', 'establishment']"
Academia mundoestudiante Quevedo,40.43489,-3.705500999999999,"['school', 'point_of_interest', 'establishment']"
Institución Javeriana,40.4306741,-3.7090918,"['school', 'point_of_interest', 'establishment']"
Agenda TGD,40.4326776,-3.7121532,"['school', 'point_of_interest', 'establishment']"
Ida Institute,40.4315939,-3.7054483,"['school', 'point_of_interest', 'establishment']"
Parking,40.432948,-3.708361799999999,"['school', 'point_of_interest', 'establishment']"
Escuela Infanti El Nido Del Buho,40.43382769999999,-3.7076455,"['school', 'point_of_interest', 'establishment']"
Ingles,40.43214939999999,-3.7074745,"['school', 'point_of_interest', 'establishment']"
Face 2 Face Summer Camp,40.4337239,-3.7105022,"['school', 'point_of_interest', 'establishment']"
Lara Aeronáutica,40.4349665,-3.7074483,"['school', 'point_of_interest', 'establishment']"
Aprelen,40.43554839999999,-3.708831,"['school', 'point_of_interest', 'establishment']"
Compañía Hijas De La Caridad De San Vicente De Paúl Provincial De Madrid,40.4354511,-3.7096,"['school', 'point_of_interest', 'establishment']"
Clases de Tango en Milonga Romántica,40.4330951,-3.711185899999999,"['school', 'point_of_interest', 'establishment']"
"Escuela Infantil ""Vallehermoso""",40.4357287,-3.7092674,"['school', 'point_of_interest', 'establishment']"
MOTXILA,40.4345641,-3.7057072,"['school', 'point_of_interest', 'establishment']"
IFSES Estética,40.4353195,-3.710724,"['school', 'point_of_interest', 'establishment']"
Tecni Gap | Academia de Oposiciones,40.4308512,-3.7087297,"['school', 'point_of_interest', 'establishment']"
Centro Formación Prevención,40.4315455,-3.710817100000001,"['school', 'point_of_interest', 'establishment']"
School,40.43084229999999,-3.707703,"['school', 'point_of_interest', 'establishment']"
Cepa Ramón y Cajal,40.4312285,-3.710557300000001,"['school', 'point_of_interest', 'establishment']"
Escuela Infantil Nuestra Señora de Los Dolores,40.43082320000001,-3.7067672,"['school', 'point_of_interest', 'establishment']"
La Salle College - San Rafael,40.434112,-3.712800999999999,"['school', 'point_of_interest', 'establishment']"
Paraninfo,40.4315392,-3.7167436,"['university', 'school', 'point_of_interest', 'establishment']"
Kinder Lingua,40.4336355,-3.7146474,"['school', 'point_of_interest', 'establishment']"
Eme Makeup,40.433317,-3.714976999999999,"['school', 'point_of_interest', 'store', 'establishment']"
Eslava,40.43530570000001,-3.7147961,"['school', 'point_of_interest', 'establishment']"
TOO MANY FLASH. Escuela de fotografía profesional,40.4334599,-3.7157151,"['school', 'point_of_interest', 'establishment']"
A Son de Mar Escuela Náutica,40.43447750000001,-3.715333300000001,"['school', 'point_of_interest', 'establishment']"
Ranvvai Centro de Terapias Naturales y Escuela de Reflexologías,40.43263570000001,-3.7157803,"['school', 'health', 'point_of_interest', 'establishment']"
Agenda TGD,40.4326776,-3.7121532,"['school', 'point_of_interest', 'establishment']"
Deimos,40.4351788,-3.714949300000001,"['school', 'point_of_interest', 'establishment']"
Escuela Infantil Nemomarlin,40.4330358,-3.7111728,"['school', 'point_of_interest', 'establishment']"
Escuela Infantil SAN MARCOS,40.4330441,-3.712611499999999,"['school', 'point_of_interest', 'establishment']"
Academia Ferraz,40.4348222,-3.716584499999999,"['university', 'school', 'point_of_interest', 'establishment']"
Centro Privado de Educación Infantil Agarimo,40.4342091,-3.7148732,"['school', 'point_of_interest', 'establishment']"
Autoescuela y Academia Náutica Moretti,40.4337437,-3.7145216,"['school', 'point_of_interest', 'establishment']"
Escuela de Arte Vasari,40.43376260000001,-3.714547799999999,"['school', 'point_of_interest', 'establishment']"
Academia de Matematicas Moncloa,40.4337084,-3.714837399999999,"['secondary_school', 'university', 'school', 'point_of_interest', 'establishment']"
Arantxa Cortabarría Aguirre,40.4334181,-3.713159,"['school', 'point_of_interest', 'establishment']"
escuela,40.432629,-3.714419799999999,"['school', 'point_of_interest', 'establishment']"
La Casita de Chamberí,40.4328623,-3.7128709,"['school', 'point_of_interest', 'establishment']"
Soñando Libre,40.4326246,-3.715825,"['school', 'point_of_interest', 'establishment']"
Clases de Tango en Milonga Romántica,40.4330951,-3.711185899999999,"['school', 'point_of_interest', 'establishment']"
Academia Sintesis JFQ,40.4339134,-3.7172072,"['school', 'point_of_interest', 'establishment']"
Academia Aleman,40.43171530000001,-3.711727500000001,"['school', 'point_of_interest', 'establishment']"
Alemán Profesores Nativos,40.43184790000001,-3.7165638,"['school', 'point_of_interest', 'establishment']"
School center Diaz-Balaguer,40.4342402,-3.7174938,"['school', 'point_of_interest', 'establishment']"
Face 2 Face Summer Camp,40.4337239,-3.7105022,"['school', 'point_of_interest', 'establishment']"
Escuela de Retail,40.43084229999999,-3.7151308,"['school', 'point_of_interest', 'establishment']"
Uni Fran,40.4306085,-3.713743199999999,"['school', 'point_of_interest', 'establishment']"
San Blas,40.4335077,-3.7178726,"['school', 'point_of_interest', 'establishment']"
mundo movil,40.43532499999999,-3.716022999999999,"['school', 'point_of_interest', 'establishment']"
Paraninfo,40.4315392,-3.7167436,"['university', 'school', 'point_of_interest', 'establishment']"
Colegio Oficial de Farmaceuticos de Madrid,40.4322409,-3.7212972,"['school', 'point_of_interest', 'establishment']"
Dance School dance without stopping,40.43102810000001,-3.7179052,"['school', 'point_of_interest', 'establishment']"
Academia FAYA,40.4307954,-3.720933699999999,"['school', 'point_of_interest', 'establishment']"
Cedam Oposiciones,40.43092,-3.7178349,"['school', 'point_of_interest', 'establishment']"
Cedam,40.4309374,-3.717792,"['school', 'point_of_interest', 'establishment']"
Colegio Oficial de Farmaceuticos de Madrid,40.4362177,-3.7179264,"['school', 'point_of_interest', 'establishment']"
TOO MANY FLASH. Escuela de fotografía profesional,40.4334599,-3.7157151,"['school', 'point_of_interest', 'establishment']"
School center Diaz-Balaguer,40.4342402,-3.7174938,"['school', 'point_of_interest', 'establishment']"
Escuela de Educación Infantil Cuartel General del Ejército del Aire,40.4325368,-3.7204707,"['school', 'point_of_interest', 'establishment']"
Guarderia CLAUDIA,40.43272819999999,-3.7208202,"['school', 'point_of_interest', 'establishment']"
San Blas,40.4335077,-3.7178726,"['school', 'point_of_interest', 'establishment']"
Colegio,40.4321596,-3.720019599999999,"['school', 'point_of_interest', 'establishment']"
Academia Ferraz,40.4348222,-3.716584499999999,"['university', 'school', 'point_of_interest', 'establishment']"
Comunidad Madrid Irlanda,40.4344303,-3.717831799999999,"['school', 'point_of_interest', 'establishment']"
Clases de piano en Madrid. José María Marín.,40.43182420000001,-3.7192151,"['electronics_store', 'home_goods_store', 'school', 'point_of_interest', 'store', 'establishment']"
Colegio,40.4318548,-3.7204811,"['school', 'point_of_interest', 'establishment']"
Academia,40.43494239999999,-3.71811,"['school', 'point_of_interest', 'establishment']"
Academia Sintesis JFQ,40.4339134,-3.7172072,"['school', 'point_of_interest', 'establishment']"
Plaza Mocloa,40.435381,-3.719139599999999,"['school', 'point_of_interest', 'establishment']"
Centro concertado de enseñanza Sagrados Corazones,40.43168219999999,-3.7205436,"['secondary_school', 'primary_school', 'school', 'point_of_interest', 'establishment']"
F.a.y.a. C.b.,40.43082760000001,-3.7208786,"['school', 'point_of_interest', 'establishment']"
Autoescuela Moncloa,40.431391,-3.7183651,"['school', 'point_of_interest', 'establishment']"
Quatro Escuela de Gestalt,40.4310719,-3.7192669,"['school', 'point_of_interest', 'establishment']"
Yoga Madrid,40.43087149999999,-3.7207482,"['school', 'gym', 'health', 'point_of_interest', 'establishment']"
Alemán Profesores Nativos,40.43184790000001,-3.7165638,"['school', 'point_of_interest', 'establishment']"
Colegio El Porvenir,40.4449104,-3.704604799999999,"['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']"
Instituto Hermanas Carmelitas de la Caridad,40.44503460000001,-3.714970199999999,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
Colegio Santo Domingo FESD Madrid,40.4459725,-3.7149559,"['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']"
Instituto Postgraduado Hospimar S L,40.4445685,-3.714178500000001,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
Middle Town,40.4412875,-3.699200500000001,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
IES Islas Filipinas,40.44082969999999,-3.711236199999999,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
"Instituto Benancio, Avenida Filipinas",40.44028350000001,-3.7095362,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
IES Islas Filipinas,40.44082969999999,-3.711236199999999,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
I.E.S. Turina,40.440614,-3.712592399999999,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
Instituto Postgraduado Hospimar S L,40.4445685,-3.714178500000001,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
Future House Languages,40.4394037,-3.7111729,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
"Instituto Benancio, Avenida Filipinas",40.44028350000001,-3.7095362,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
"Centro Kumon de Matemáticas, Lectura e Inglés",40.4382954,-3.715380599999999,"['secondary_school', 'university', 'school', 'point_of_interest', 'establishment']"
Future House Languages,40.4394037,-3.7111729,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
Utopia 2013 Sl,40.4346732,-3.7005348,"['secondary_school', 'school', 'point_of_interest', 'establishment']"
Academia de Matematicas Moncloa,40.4337084,-3.714837399999999,"['secondary_school', 'university', 'school', 'point_of_interest', 'establishment']"
Centro concertado de enseñanza Sagrados Corazones,40.43168219999999,-3.7205436,"['secondary_school', 'primary_school', 'school', 'point_of_interest', 'establishment']"
Zona Móvil Repair,40.4465809,-3.7018999,"['shopping_mall', 'point_of_interest', 'establishment']"
El Corte Inglés Arapiles,40.433242,-3.706534999999999,"['department_store', 'shopping_mall', 'point_of_interest', 'store', 'establishment']"
4 Áreas Gestión de Proyectos Comerciales,40.4306085,-3.713743199999999,"['shopping_mall', 'real_estate_agency', 'point_of_interest', 'establishment']"
Metro Cuatro Caminos,40.446982,-3.7039234,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Guzmán el Bueno,40.4465109,-3.7118033,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Guzmán el Bueno,40.4465109,-3.7118033,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Vicente Aleixandre,40.44680089999999,-3.7187837,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Ríos Rosas,40.44136750000001,-3.7015117,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Islas Filipinas,40.4390676,-3.713774700000001,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Canal,40.43825079999999,-3.7043393,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Alonso Cano,40.4384244,-3.699356499999999,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Islas Filipinas,40.4390676,-3.713774700000001,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Quevedo,40.4332189,-3.7044703,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.43452979999999,-3.719083399999999,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Comunidad Judia de Madrid,40.43531479999999,-3.6998167,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']"
בית הכנסת בית יעקב,40.4354424,-3.6999272,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']"
PARADA DE TAXI,40.4459898,-3.703723799999999,"['taxi_stand', 'point_of_interest', 'establishment']"
Parada taxi,40.4455564,-3.7142964,"['taxi_stand', 'point_of_interest', 'establishment']"
Parada Taxis Fundación Jiménez Díaz,40.43957899999999,-3.7181425,"['taxi_stand', 'point_of_interest', 'establishment']"
Parada Taxis Fundación Jiménez Díaz,40.43957899999999,-3.7181425,"['taxi_stand', 'point_of_interest', 'establishment']"
Parada Taxi Plaza,40.4312662,-3.706727,"['taxi_stand', 'point_of_interest', 'establishment']"
PArada de buses Larrea,40.43421439999999,-3.7211386,"['taxi_stand', 'point_of_interest', 'establishment']"
Palacio de Maudes,40.44585549999999,-3.7011262,"['tourist_attraction', 'point_of_interest', 'establishment']"
Santa Maria del Silencio,40.44649080000001,-3.701096300000001,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']"
Parque de Santander,40.4436122,-3.7097065,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']"
Nibus Photo,40.4450987,-3.7161024,"['tourist_attraction', 'point_of_interest', 'establishment']"
Parque Almansa,40.44844399999999,-3.7138091,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']"
Nibus Photo,40.4450987,-3.7161024,"['tourist_attraction', 'point_of_interest', 'establishment']"
Cetro de ocio y deporte Tercer Deposito Canal de Isabel II,40.4416982,-3.7047016,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']"
Parque Santander,40.4427944,-3.7068581,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']"
Parque de Santander,40.4436122,-3.7097065,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']"
Cetro de ocio y deporte Tercer Deposito Canal de Isabel II,40.4416982,-3.7047016,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']"
Jose Rizal Monument,40.44113790000001,-3.7077245,"['tourist_attraction', 'point_of_interest', 'establishment']"
Parque Enrique Herreros,40.439193,-3.7048119,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']"
Estatua de Bravo Murillo,40.4388724,-3.703986099999999,"['tourist_attraction', 'point_of_interest', 'establishment']"
Selfiewallfiction,40.436491,-3.706719999999999,"['tourist_attraction', 'point_of_interest', 'establishment']"
San José De Calasanz Garden,40.4375506,-3.7145452,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']"
Museum of the Americas,40.4383189,-3.7219663,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']"
Arco de la Victoria,40.4359211,-3.720155,"['tourist_attraction', 'point_of_interest', 'establishment']"
Monumento al General San Martín,40.436748,-3.722811900000001,"['tourist_attraction', 'point_of_interest', 'establishment']"
Plaza De Quevedo,40.4337725,-3.7049219,"['tourist_attraction', 'point_of_interest', 'establishment']"
Plaza De Quevedo,40.4337725,-3.7049219,"['tourist_attraction', 'point_of_interest', 'establishment']"
Take a Trip,40.4346527,-3.714674999999999,"['tourist_attraction', 'point_of_interest', 'establishment']"
Arco de la Victoria,40.4359211,-3.720155,"['tourist_attraction', 'point_of_interest', 'establishment']"
Monolito a los aviadores del Plus Ultra,40.4341572,-3.718565799999999,"['tourist_attraction', 'point_of_interest', 'establishment']"
Arcos De Moncloa,40.4342883,-3.718231,"['tourist_attraction', 'point_of_interest', 'establishment']"
Gta. Cuatro Caminos,40.447085,-3.70377,"['transit_station', 'point_of_interest', 'establishment']"
Estación de Cuatro Caminos,40.44555,-3.704145,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44601,-3.70338,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44679,-3.703079999999999,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.4468479,-3.702990099999999,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.447,-3.70296,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44565,-3.70411,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44713,-3.703660000000001,"['transit_station', 'point_of_interest', 'establishment']"
Metro Cuatro Caminos,40.446982,-3.7039234,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44544,-3.70418,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44733,-3.70364,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.4467403,-3.704547100000001,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.4473,-3.704380000000001,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44738,-3.70431,"['transit_station', 'point_of_interest', 'establishment']"
Fernández Villaverde - Maudes,40.4468429,-3.7006596,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44703,-3.705069999999999,"['transit_station', 'point_of_interest', 'establishment']"
Santa Engracia - María De Guzmán,40.44415,-3.70254,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44705,-3.70538,"['transit_station', 'point_of_interest', 'establishment']"
Alvarado,40.4488865,-3.703815,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Alvarado,40.4489856,-3.7035361,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Bravo Murillo - Cristóbal Bordiú,40.44345,-3.70425,"['transit_station', 'point_of_interest', 'establishment']"
Fernández Villaverde - Ponzano,40.44648,-3.69892,"['transit_station', 'point_of_interest', 'establishment']"
Av. Reina Victoria - Av. Pablo Iglesias,40.447085,-3.70737,"['transit_station', 'point_of_interest', 'establishment']"
Gral. Ibañez Ibero - Av. Reina Victoria,40.446365,-3.710465,"['transit_station', 'point_of_interest', 'establishment']"
Dr. Federico Rubio Nº 1,40.44783,-3.70829,"['transit_station', 'point_of_interest', 'establishment']"
Cruz Roja,40.44726,-3.70769,"['transit_station', 'point_of_interest', 'establishment']"
Cruz Roja,40.44691,-3.70705,"['transit_station', 'point_of_interest', 'establishment']"
Ibáñez Ibero,40.44643,-3.71029,"['transit_station', 'point_of_interest', 'establishment']"
Cruz Roja,40.44781,-3.7082,"['transit_station', 'point_of_interest', 'establishment']"
Cruz Roja,40.44784,-3.70838,"['transit_station', 'point_of_interest', 'establishment']"
Ibáñez Ibero,40.4463,-3.710639999999999,"['transit_station', 'point_of_interest', 'establishment']"
Ibáñez Ibero,40.44661,-3.71109,"['transit_station', 'point_of_interest', 'establishment']"
Ibáñez Ibero,40.44692,-3.71104,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44705,-3.70538,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán el Bueno,40.4465109,-3.7118033,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Rubio Y Galí - Almansa,40.44883,-3.70873,"['transit_station', 'point_of_interest', 'establishment']"
Cuatro Caminos,40.44703,-3.705069999999999,"['transit_station', 'point_of_interest', 'establishment']"
Dr. Federico Rubio - Almansa,40.44901,-3.708809999999999,"['transit_station', 'point_of_interest', 'establishment']"
Reina Victoria,40.44605,-3.714519999999999,"['transit_station', 'point_of_interest', 'establishment']"
Metro Guzmán El Bueno,40.44581,-3.71421,"['transit_station', 'point_of_interest', 'establishment']"
Beatriz De Bobadilla,40.44662999999999,-3.713799999999999,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno,40.44616169999999,-3.7125937,"['transit_station', 'point_of_interest', 'establishment']"
Reina Victoria,40.44587,-3.71241,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán el Bueno,40.4465109,-3.7118033,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Ibáñez Ibero,40.44661,-3.71109,"['transit_station', 'point_of_interest', 'establishment']"
Ibáñez Ibero,40.44692,-3.71104,"['transit_station', 'point_of_interest', 'establishment']"
Ibáñez Ibero,40.4463,-3.710639999999999,"['transit_station', 'point_of_interest', 'establishment']"
Avenida Del Valle,40.4436,-3.71508,"['transit_station', 'point_of_interest', 'establishment']"
Gral. Ibañez Ibero - Av. Reina Victoria,40.446365,-3.710465,"['transit_station', 'point_of_interest', 'establishment']"
Ibáñez Ibero,40.44643,-3.71029,"['transit_station', 'point_of_interest', 'establishment']"
Vicente Aleixandre,40.44701999999999,-3.717840000000001,"['transit_station', 'point_of_interest', 'establishment']"
Vicente Aleixandre,40.44680089999999,-3.7187837,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Pza. Marques de Comillas,40.44535,-3.719705,"['transit_station', 'point_of_interest', 'establishment']"
Vicente Aleixandre,40.44623000000001,-3.718830000000001,"['transit_station', 'point_of_interest', 'establishment']"
